Reading,Value,Unit,Data Quality,Receive
7/15/2023 15:35,0.76,ft,A,7/15/2023 16:46
7/15/2023 15:30,0.67,ft,A,7/15/2023 16:46
7/15/2023 15:25,0.6,ft,A,7/15/2023 15:46
7/15/2023 15:20,0.65,ft,A,7/15/2023 15:46
7/15/2023 15:15,0.76,ft,A,7/15/2023 15:46
7/15/2023 15:10,0.86,ft,A,7/15/2023 15:46
7/15/2023 15:05,0.84,ft,A,7/15/2023 15:46
7/15/2023 15:00,0.88,ft,A,7/15/2023 15:46
7/15/2023 14:55,0.91,ft,A,7/15/2023 15:46
7/15/2023 14:50,0.95,ft,A,7/15/2023 15:46
7/15/2023 14:45,1.01,ft,A,7/15/2023 15:46
7/15/2023 14:40,1.11,ft,A,7/15/2023 15:46
7/15/2023 14:35,1.2,ft,A,7/15/2023 15:46
7/15/2023 14:30,1.3,ft,A,7/15/2023 15:46
7/15/2023 14:25,1.18,ft,A,7/15/2023 14:46
7/15/2023 14:20,1.07,ft,A,7/15/2023 14:46
7/15/2023 14:15,1.03,ft,A,7/15/2023 14:46
7/15/2023 14:10,1.04,ft,A,7/15/2023 14:46
7/15/2023 14:05,1.01,ft,A,7/15/2023 14:46
7/15/2023 14:00,0.98,ft,A,7/15/2023 14:46
7/15/2023 13:55,0.94,ft,A,7/15/2023 14:46
7/15/2023 13:50,0.92,ft,A,7/15/2023 14:46
7/15/2023 13:45,0.93,ft,A,7/15/2023 14:46
7/15/2023 13:40,0.92,ft,A,7/15/2023 14:46
7/15/2023 13:35,0.92,ft,A,7/15/2023 14:46
7/15/2023 13:30,0.93,ft,A,7/15/2023 14:46
7/15/2023 13:25,0.93,ft,A,7/15/2023 13:46
7/15/2023 13:20,0.94,ft,A,7/15/2023 13:46
7/15/2023 13:15,0.94,ft,A,7/15/2023 13:46
7/15/2023 13:10,0.94,ft,A,7/15/2023 13:46
7/15/2023 13:05,0.92,ft,A,7/15/2023 13:46
7/15/2023 13:00,0.91,ft,A,7/15/2023 13:46
7/15/2023 12:55,0.91,ft,A,7/15/2023 13:46
7/15/2023 12:50,0.9,ft,A,7/15/2023 13:46
7/15/2023 12:45,0.89,ft,A,7/15/2023 13:46
7/15/2023 12:40,0.89,ft,A,7/15/2023 13:46
7/15/2023 12:35,0.9,ft,A,7/15/2023 13:46
7/15/2023 12:30,0.9,ft,A,7/15/2023 13:46
7/15/2023 12:25,0.9,ft,A,7/15/2023 12:46
7/15/2023 12:20,0.9,ft,A,7/15/2023 12:46
7/15/2023 12:15,0.9,ft,A,7/15/2023 12:46
7/15/2023 12:10,0.9,ft,A,7/15/2023 12:46
7/15/2023 12:05,0.91,ft,A,7/15/2023 12:46
7/15/2023 12:00,0.91,ft,A,7/15/2023 12:46
7/15/2023 11:55,0.9,ft,A,7/15/2023 12:46
7/15/2023 11:50,0.9,ft,A,7/15/2023 12:46
7/15/2023 11:45,0.89,ft,A,7/15/2023 12:46
7/15/2023 11:40,0.9,ft,A,7/15/2023 12:46
7/15/2023 11:35,0.9,ft,A,7/15/2023 12:46
7/15/2023 11:30,0.91,ft,A,7/15/2023 12:46
7/15/2023 11:25,0.91,ft,A,7/15/2023 11:46
7/15/2023 11:20,0.92,ft,A,7/15/2023 11:46
7/15/2023 11:15,0.92,ft,A,7/15/2023 11:46
7/15/2023 11:10,0.92,ft,A,7/15/2023 11:46
7/15/2023 11:05,0.93,ft,A,7/15/2023 11:46
7/15/2023 11:00,0.93,ft,A,7/15/2023 11:46
7/15/2023 10:55,0.93,ft,A,7/15/2023 11:46
7/15/2023 10:50,0.93,ft,A,7/15/2023 11:46
7/15/2023 10:45,0.92,ft,A,7/15/2023 11:46
7/15/2023 10:40,0.93,ft,A,7/15/2023 11:46
7/15/2023 10:35,0.93,ft,A,7/15/2023 11:46
7/15/2023 10:30,0.93,ft,A,7/15/2023 11:46
7/15/2023 10:25,0.92,ft,A,7/15/2023 10:46
7/15/2023 10:20,0.92,ft,A,7/15/2023 10:46
7/15/2023 10:15,0.92,ft,A,7/15/2023 10:46
7/15/2023 10:10,0.93,ft,A,7/15/2023 10:46
7/15/2023 10:05,0.93,ft,A,7/15/2023 10:46
7/15/2023 10:00,0.93,ft,A,7/15/2023 10:46
7/15/2023 9:55,0.93,ft,A,7/15/2023 10:46
7/15/2023 9:50,0.93,ft,A,7/15/2023 10:46
7/15/2023 9:45,0.93,ft,A,7/15/2023 10:46
7/15/2023 9:40,0.93,ft,A,7/15/2023 10:46
7/15/2023 9:35,0.93,ft,A,7/15/2023 10:46
7/15/2023 9:30,0.94,ft,A,7/15/2023 10:46
7/15/2023 9:25,0.93,ft,A,7/15/2023 9:46
7/15/2023 9:20,0.93,ft,A,7/15/2023 9:46
7/15/2023 9:15,0.93,ft,A,7/15/2023 9:46
7/15/2023 9:10,0.93,ft,A,7/15/2023 9:46
7/15/2023 9:05,0.94,ft,A,7/15/2023 9:46
7/15/2023 9:00,0.94,ft,A,7/15/2023 9:46
7/15/2023 8:55,0.94,ft,A,7/15/2023 9:46
7/15/2023 8:50,0.94,ft,A,7/15/2023 9:46
7/15/2023 8:45,0.95,ft,A,7/15/2023 9:46
7/15/2023 8:40,0.95,ft,A,7/15/2023 9:46
7/15/2023 8:35,0.95,ft,A,7/15/2023 9:46
7/15/2023 8:30,0.95,ft,A,7/15/2023 9:46
7/15/2023 8:25,0.95,ft,A,7/15/2023 8:46
7/15/2023 8:20,0.95,ft,A,7/15/2023 8:46
7/15/2023 8:15,0.94,ft,A,7/15/2023 8:46
7/15/2023 8:10,0.93,ft,A,7/15/2023 8:46
7/15/2023 8:05,0.93,ft,A,7/15/2023 8:46
7/15/2023 8:00,0.92,ft,A,7/15/2023 8:46
7/15/2023 7:55,0.92,ft,A,7/15/2023 8:46
7/15/2023 7:50,0.93,ft,A,7/15/2023 8:46
7/15/2023 7:45,0.94,ft,A,7/15/2023 8:46
7/15/2023 7:40,0.95,ft,A,7/15/2023 8:46
7/15/2023 7:35,0.96,ft,A,7/15/2023 8:46
7/15/2023 7:30,0.97,ft,A,7/15/2023 8:46
7/15/2023 7:25,0.97,ft,A,7/15/2023 7:46
7/15/2023 7:20,0.98,ft,A,7/15/2023 7:46
7/15/2023 7:15,0.98,ft,A,7/15/2023 7:46
7/15/2023 7:10,0.98,ft,A,7/15/2023 7:46
7/15/2023 7:05,0.97,ft,A,7/15/2023 7:46
7/15/2023 7:00,0.97,ft,A,7/15/2023 7:46
7/15/2023 6:55,0.97,ft,A,7/15/2023 7:46
7/15/2023 6:50,0.97,ft,A,7/15/2023 7:46
7/15/2023 6:45,0.97,ft,A,7/15/2023 7:46
7/15/2023 6:40,0.97,ft,A,7/15/2023 7:46
7/15/2023 6:35,0.97,ft,A,7/15/2023 7:46
7/15/2023 6:30,0.98,ft,A,7/15/2023 7:46
7/15/2023 6:25,0.97,ft,A,7/15/2023 6:46
7/15/2023 6:20,0.97,ft,A,7/15/2023 6:46
7/15/2023 6:15,0.96,ft,A,7/15/2023 6:46
7/15/2023 6:10,0.96,ft,A,7/15/2023 6:46
7/15/2023 6:05,0.96,ft,A,7/15/2023 6:46
7/15/2023 6:00,0.97,ft,A,7/15/2023 6:46
7/15/2023 5:55,0.98,ft,A,7/15/2023 6:46
7/15/2023 5:50,0.99,ft,A,7/15/2023 6:46
7/15/2023 5:45,1,ft,A,7/15/2023 6:46
7/15/2023 5:40,1,ft,A,7/15/2023 6:46
7/15/2023 5:35,1,ft,A,7/15/2023 6:46
7/15/2023 5:30,1,ft,A,7/15/2023 6:46
7/15/2023 5:25,1.01,ft,A,7/15/2023 5:46
7/15/2023 5:20,1.02,ft,A,7/15/2023 5:46
7/15/2023 5:15,1.03,ft,A,7/15/2023 5:46
7/15/2023 5:10,1.03,ft,A,7/15/2023 5:46
7/15/2023 5:05,1.03,ft,A,7/15/2023 5:46
7/15/2023 5:00,1.03,ft,A,7/15/2023 5:46
7/15/2023 4:55,1.04,ft,A,7/15/2023 5:46
7/15/2023 4:50,1.04,ft,A,7/15/2023 5:46
7/15/2023 4:45,1.05,ft,A,7/15/2023 5:46
7/15/2023 4:40,1.05,ft,A,7/15/2023 5:46
7/15/2023 4:35,1.05,ft,A,7/15/2023 5:46
7/15/2023 4:30,1.03,ft,A,7/15/2023 5:46
7/15/2023 4:25,1.01,ft,A,7/15/2023 4:46
7/15/2023 4:20,1,ft,A,7/15/2023 4:46
7/15/2023 4:15,0.99,ft,A,7/15/2023 4:46
7/15/2023 4:10,0.98,ft,A,7/15/2023 4:46
7/15/2023 4:05,0.97,ft,A,7/15/2023 4:46
7/15/2023 4:00,0.96,ft,A,7/15/2023 4:46
7/15/2023 3:55,0.97,ft,A,7/15/2023 4:46
7/15/2023 3:50,0.97,ft,A,7/15/2023 4:46
7/15/2023 3:45,0.98,ft,A,7/15/2023 4:46
7/15/2023 3:40,0.99,ft,A,7/15/2023 4:46
7/15/2023 3:35,1.01,ft,A,7/15/2023 4:46
7/15/2023 3:30,1.02,ft,A,7/15/2023 4:46
7/15/2023 3:25,1.03,ft,A,7/15/2023 3:46
7/15/2023 3:20,1.04,ft,A,7/15/2023 3:46
7/15/2023 3:15,1.05,ft,A,7/15/2023 3:46
7/15/2023 3:10,1.05,ft,A,7/15/2023 3:46
7/15/2023 3:05,1.06,ft,A,7/15/2023 3:46
7/15/2023 3:00,1.06,ft,A,7/15/2023 3:46
7/15/2023 2:55,1.05,ft,A,7/15/2023 3:46
7/15/2023 2:50,1.05,ft,A,7/15/2023 3:46
7/15/2023 2:45,1.06,ft,A,7/15/2023 3:46
7/15/2023 2:40,1.07,ft,A,7/15/2023 3:46
7/15/2023 2:35,1.07,ft,A,7/15/2023 3:46
7/15/2023 2:30,1.07,ft,A,7/15/2023 3:46
7/15/2023 2:25,1.08,ft,A,7/15/2023 2:46
7/15/2023 2:20,1.09,ft,A,7/15/2023 2:46
7/15/2023 2:15,1.08,ft,A,7/15/2023 2:46
7/15/2023 2:10,1.08,ft,A,7/15/2023 2:46
7/15/2023 2:05,1.09,ft,A,7/15/2023 2:46
7/15/2023 2:00,1.09,ft,A,7/15/2023 2:46
7/15/2023 1:55,1.09,ft,A,7/15/2023 2:46
7/15/2023 1:50,1.09,ft,A,7/15/2023 2:46
7/15/2023 1:45,1.09,ft,A,7/15/2023 2:46
7/15/2023 1:40,1.09,ft,A,7/15/2023 2:46
7/15/2023 1:35,1.09,ft,A,7/15/2023 2:46
7/15/2023 1:30,1.09,ft,A,7/15/2023 2:46
7/15/2023 1:25,1.08,ft,A,7/15/2023 1:46
7/15/2023 1:20,1.08,ft,A,7/15/2023 1:46
7/15/2023 1:15,1.09,ft,A,7/15/2023 1:46
7/15/2023 1:10,1.09,ft,A,7/15/2023 1:46
7/15/2023 1:05,1.09,ft,A,7/15/2023 1:46
7/15/2023 1:00,1.09,ft,A,7/15/2023 1:46
7/15/2023 0:55,1.1,ft,A,7/15/2023 1:46
7/15/2023 0:50,1.1,ft,A,7/15/2023 1:46
7/15/2023 0:45,1.1,ft,A,7/15/2023 1:46
7/15/2023 0:40,1.1,ft,A,7/15/2023 1:46
7/15/2023 0:35,1.09,ft,A,7/15/2023 1:46
7/15/2023 0:30,1.09,ft,A,7/15/2023 1:46
7/15/2023 0:25,1.09,ft,A,7/15/2023 0:46
7/15/2023 0:20,1.1,ft,A,7/15/2023 0:46
7/15/2023 0:15,1.1,ft,A,7/15/2023 0:46
7/15/2023 0:10,1.1,ft,A,7/15/2023 0:46
7/15/2023 0:05,1.09,ft,A,7/15/2023 0:46
7/15/2023 0:00,1.09,ft,A,7/15/2023 0:46
7/14/2023 23:55,1.09,ft,A,7/15/2023 0:46
7/14/2023 23:50,1.09,ft,A,7/15/2023 0:46
7/14/2023 23:45,1.09,ft,A,7/15/2023 0:46
7/14/2023 23:40,1.09,ft,A,7/15/2023 0:46
7/14/2023 23:35,1.08,ft,A,7/15/2023 0:46
7/14/2023 23:30,1.08,ft,A,7/15/2023 0:46
7/14/2023 23:25,1.07,ft,A,7/14/2023 23:46
7/14/2023 23:20,1.07,ft,A,7/14/2023 23:46
7/14/2023 23:15,1.07,ft,A,7/14/2023 23:46
7/14/2023 23:10,1.08,ft,A,7/14/2023 23:46
7/14/2023 23:05,1.09,ft,A,7/14/2023 23:46
7/14/2023 23:00,1.09,ft,A,7/14/2023 23:46
7/14/2023 22:55,1.1,ft,A,7/14/2023 23:46
7/14/2023 22:50,1.11,ft,A,7/14/2023 23:46
7/14/2023 22:45,1.11,ft,A,7/14/2023 23:46
7/14/2023 22:40,1.11,ft,A,7/14/2023 23:46
7/14/2023 22:35,1.12,ft,A,7/14/2023 23:46
7/14/2023 22:30,1.11,ft,A,7/14/2023 23:46
7/14/2023 22:25,1.1,ft,A,7/14/2023 22:46
7/14/2023 22:20,1.09,ft,A,7/14/2023 22:46
7/14/2023 22:15,1.08,ft,A,7/14/2023 22:46
7/14/2023 22:10,1.06,ft,A,7/14/2023 22:46
7/14/2023 22:05,1.06,ft,A,7/14/2023 22:46
7/14/2023 22:00,1.07,ft,A,7/14/2023 22:46
7/14/2023 21:55,1.07,ft,A,7/14/2023 22:46
7/14/2023 21:50,1.06,ft,A,7/14/2023 22:46
7/14/2023 21:45,1.04,ft,A,7/14/2023 22:46
7/14/2023 21:40,1.05,ft,A,7/14/2023 22:46
7/14/2023 21:35,1.06,ft,A,7/14/2023 22:46
7/14/2023 21:30,1.06,ft,A,7/14/2023 22:46
7/14/2023 21:25,1.06,ft,A,7/14/2023 21:46
7/14/2023 21:20,1.05,ft,A,7/14/2023 21:46
7/14/2023 21:15,1.05,ft,A,7/14/2023 21:46
7/14/2023 21:10,1.04,ft,A,7/14/2023 21:46
7/14/2023 21:05,1.04,ft,A,7/14/2023 21:46
7/14/2023 21:00,1.04,ft,A,7/14/2023 21:46
7/14/2023 20:55,1.04,ft,A,7/14/2023 21:46
7/14/2023 20:50,1.04,ft,A,7/14/2023 21:46
7/14/2023 20:45,1.03,ft,A,7/14/2023 21:46
7/14/2023 20:40,1.02,ft,A,7/14/2023 21:46
7/14/2023 20:35,1.01,ft,A,7/14/2023 21:46
7/14/2023 20:30,1.01,ft,A,7/14/2023 21:46
7/14/2023 20:25,1.01,ft,A,7/14/2023 20:46
7/14/2023 20:20,1,ft,A,7/14/2023 20:46
7/14/2023 20:15,0.98,ft,A,7/14/2023 20:46
7/14/2023 20:10,0.97,ft,A,7/14/2023 20:46
7/14/2023 20:05,0.98,ft,A,7/14/2023 20:46
7/14/2023 20:00,0.98,ft,A,7/14/2023 20:46
7/14/2023 19:55,0.99,ft,A,7/14/2023 20:46
7/14/2023 19:50,0.99,ft,A,7/14/2023 20:46
7/14/2023 19:45,0.99,ft,A,7/14/2023 20:46
7/14/2023 19:40,1,ft,A,7/14/2023 20:46
7/14/2023 19:35,1,ft,A,7/14/2023 20:46
7/14/2023 19:30,1.01,ft,A,7/14/2023 20:46
7/14/2023 19:25,1.01,ft,A,7/14/2023 19:46
7/14/2023 19:20,0.99,ft,A,7/14/2023 19:46
7/14/2023 19:15,0.98,ft,A,7/14/2023 19:46
7/14/2023 19:10,0.98,ft,A,7/14/2023 19:46
7/14/2023 19:05,0.97,ft,A,7/14/2023 19:46
7/14/2023 19:00,0.97,ft,A,7/14/2023 19:46
7/14/2023 18:55,0.98,ft,A,7/14/2023 19:46
7/14/2023 18:50,0.98,ft,A,7/14/2023 19:46
7/14/2023 18:45,1,ft,A,7/14/2023 19:46
7/14/2023 18:40,1,ft,A,7/14/2023 19:46
7/14/2023 18:35,1,ft,A,7/14/2023 19:46
7/14/2023 18:30,1,ft,A,7/14/2023 19:46
7/14/2023 18:25,1.01,ft,A,7/14/2023 18:46
7/14/2023 18:20,1.02,ft,A,7/14/2023 18:46
7/14/2023 18:15,1.01,ft,A,7/14/2023 18:46
7/14/2023 18:10,0.99,ft,A,7/14/2023 18:46
7/14/2023 18:05,0.98,ft,A,7/14/2023 18:46
7/14/2023 18:00,0.97,ft,A,7/14/2023 18:46
7/14/2023 17:55,0.97,ft,A,7/14/2023 18:46
7/14/2023 17:50,0.97,ft,A,7/14/2023 18:46
7/14/2023 17:45,0.97,ft,A,7/14/2023 18:46
7/14/2023 17:40,0.97,ft,A,7/14/2023 18:46
7/14/2023 17:35,0.95,ft,A,7/14/2023 18:46
7/14/2023 17:30,0.94,ft,A,7/14/2023 18:46
7/14/2023 17:25,0.93,ft,A,7/14/2023 17:46
7/14/2023 17:20,0.94,ft,A,7/14/2023 17:46
7/14/2023 17:15,0.95,ft,A,7/14/2023 17:46
7/14/2023 17:10,0.95,ft,A,7/14/2023 17:46
7/14/2023 17:05,0.96,ft,A,7/14/2023 17:46
7/14/2023 17:00,0.96,ft,A,7/14/2023 17:46
7/14/2023 16:55,0.96,ft,A,7/14/2023 17:46
7/14/2023 16:50,0.96,ft,A,7/14/2023 17:46
7/14/2023 16:45,0.97,ft,A,7/14/2023 17:46
7/14/2023 16:40,0.97,ft,A,7/14/2023 17:46
7/14/2023 16:35,0.98,ft,A,7/14/2023 17:46
7/14/2023 16:30,0.97,ft,A,7/14/2023 17:46
7/14/2023 16:25,0.93,ft,A,7/14/2023 16:46
7/14/2023 16:20,0.93,ft,A,7/14/2023 16:46
7/14/2023 16:15,0.93,ft,A,7/14/2023 16:46
7/14/2023 16:10,0.93,ft,A,7/14/2023 16:46
7/14/2023 16:05,0.92,ft,A,7/14/2023 16:46
7/14/2023 16:00,0.94,ft,A,7/14/2023 16:46
7/14/2023 15:55,0.95,ft,A,7/14/2023 16:46
7/14/2023 15:50,0.96,ft,A,7/14/2023 16:46
7/14/2023 15:45,0.98,ft,A,7/14/2023 16:46
7/14/2023 15:40,1,ft,A,7/14/2023 16:46
7/14/2023 15:35,1.02,ft,A,7/14/2023 16:46
7/14/2023 15:30,1.04,ft,A,7/14/2023 16:46
7/14/2023 15:25,1.03,ft,A,7/14/2023 15:46
7/14/2023 15:20,1.03,ft,A,7/14/2023 15:46
7/14/2023 15:15,1.04,ft,A,7/14/2023 15:46
7/14/2023 15:10,1.05,ft,A,7/14/2023 15:46
7/14/2023 15:05,1.06,ft,A,7/14/2023 15:46
7/14/2023 15:00,1.07,ft,A,7/14/2023 15:46
7/14/2023 14:55,1.07,ft,A,7/14/2023 15:46
7/14/2023 14:50,1.06,ft,A,7/14/2023 15:46
7/14/2023 14:45,1.05,ft,A,7/14/2023 15:46
7/14/2023 14:40,1.06,ft,A,7/14/2023 15:46
7/14/2023 14:35,1.07,ft,A,7/14/2023 15:46
7/14/2023 14:30,1.07,ft,A,7/14/2023 15:46
7/14/2023 14:25,1.06,ft,A,7/14/2023 14:46
7/14/2023 14:20,1.03,ft,A,7/14/2023 14:46
7/14/2023 14:15,1.04,ft,A,7/14/2023 14:46
7/14/2023 14:10,1.04,ft,A,7/14/2023 14:46
7/14/2023 14:05,1.04,ft,A,7/14/2023 14:46
7/14/2023 14:00,1.04,ft,A,7/14/2023 14:46
7/14/2023 13:55,1.04,ft,A,7/14/2023 14:46
7/14/2023 13:50,1.04,ft,A,7/14/2023 14:46
7/14/2023 13:45,1.05,ft,A,7/14/2023 14:46
7/14/2023 13:40,1.04,ft,A,7/14/2023 14:46
7/14/2023 13:35,1.02,ft,A,7/14/2023 14:46
7/14/2023 13:30,0.99,ft,A,7/14/2023 14:46
7/14/2023 13:25,1,ft,A,7/14/2023 13:46
7/14/2023 13:20,1.02,ft,A,7/14/2023 13:46
7/14/2023 13:15,1.01,ft,A,7/14/2023 13:46
7/14/2023 13:10,0.97,ft,A,7/14/2023 13:46
7/14/2023 13:05,0.97,ft,A,7/14/2023 13:46
7/14/2023 13:00,0.95,ft,A,7/14/2023 13:46
7/14/2023 12:55,0.91,ft,A,7/14/2023 13:46
7/14/2023 12:50,0.92,ft,A,7/14/2023 13:46
7/14/2023 12:45,0.96,ft,A,7/14/2023 13:46
7/14/2023 12:40,0.98,ft,A,7/14/2023 13:46
7/14/2023 12:35,0.96,ft,A,7/14/2023 13:46
7/14/2023 12:30,0.93,ft,A,7/14/2023 13:46
7/14/2023 12:25,0.91,ft,A,7/14/2023 12:46
7/14/2023 12:20,0.91,ft,A,7/14/2023 12:46
7/14/2023 12:15,0.95,ft,A,7/14/2023 12:46
7/14/2023 12:10,0.97,ft,A,7/14/2023 12:46
7/14/2023 12:05,0.91,ft,A,7/14/2023 12:46
7/14/2023 12:00,0.86,ft,A,7/14/2023 12:46
7/14/2023 11:55,0.86,ft,A,7/14/2023 12:46
7/14/2023 11:50,0.85,ft,A,7/14/2023 12:46
7/14/2023 11:45,0.83,ft,A,7/14/2023 12:46
7/14/2023 11:40,0.82,ft,A,7/14/2023 12:46
7/14/2023 11:35,0.81,ft,A,7/14/2023 12:46
7/14/2023 11:30,0.81,ft,A,7/14/2023 12:46
7/14/2023 11:25,0.82,ft,A,7/14/2023 11:46
7/14/2023 11:20,0.84,ft,A,7/14/2023 11:46
7/14/2023 11:15,0.87,ft,A,7/14/2023 11:46
7/14/2023 11:10,0.89,ft,A,7/14/2023 11:46
7/14/2023 11:05,0.9,ft,A,7/14/2023 11:46
7/14/2023 11:00,0.9,ft,A,7/14/2023 11:46
7/14/2023 10:55,0.91,ft,A,7/14/2023 11:46
7/14/2023 10:50,0.91,ft,A,7/14/2023 11:46
7/14/2023 10:45,0.91,ft,A,7/14/2023 11:46
7/14/2023 10:40,0.93,ft,A,7/14/2023 11:46
7/14/2023 10:35,0.93,ft,A,7/14/2023 11:46
7/14/2023 10:30,0.94,ft,A,7/14/2023 11:46
7/14/2023 10:25,0.94,ft,A,7/14/2023 10:46
7/14/2023 10:20,0.94,ft,A,7/14/2023 10:46
7/14/2023 10:15,0.95,ft,A,7/14/2023 10:46
7/14/2023 10:10,0.95,ft,A,7/14/2023 10:46
7/14/2023 10:05,0.96,ft,A,7/14/2023 10:46
7/14/2023 10:00,0.95,ft,A,7/14/2023 10:46
7/14/2023 9:55,0.95,ft,A,7/14/2023 10:46
7/14/2023 9:50,0.95,ft,A,7/14/2023 10:46
7/14/2023 9:45,0.96,ft,A,7/14/2023 10:46
7/14/2023 9:40,0.96,ft,A,7/14/2023 10:46
7/14/2023 9:35,0.97,ft,A,7/14/2023 10:46
7/14/2023 9:30,0.98,ft,A,7/14/2023 10:46
7/14/2023 9:25,0.99,ft,A,7/14/2023 9:46
7/14/2023 9:20,0.99,ft,A,7/14/2023 9:46
7/14/2023 9:15,0.99,ft,A,7/14/2023 9:46
7/14/2023 9:10,1,ft,A,7/14/2023 9:46
7/14/2023 9:05,1,ft,A,7/14/2023 9:46
7/14/2023 9:00,1,ft,A,7/14/2023 9:46
7/14/2023 8:55,1,ft,A,7/14/2023 9:46
7/14/2023 8:50,0.99,ft,A,7/14/2023 9:46
7/14/2023 8:45,1,ft,A,7/14/2023 9:46
7/14/2023 8:40,1,ft,A,7/14/2023 9:46
7/14/2023 8:35,1.01,ft,A,7/14/2023 9:46
7/14/2023 8:30,1.02,ft,A,7/14/2023 9:46
7/14/2023 8:25,1.02,ft,A,7/14/2023 8:46
7/14/2023 8:20,1.03,ft,A,7/14/2023 8:46
7/14/2023 8:15,1.04,ft,A,7/14/2023 8:46
7/14/2023 8:10,1.04,ft,A,7/14/2023 8:46
7/14/2023 8:05,1.04,ft,A,7/14/2023 8:46
7/14/2023 8:00,1.04,ft,A,7/14/2023 8:46
7/14/2023 7:55,1.04,ft,A,7/14/2023 8:46
7/14/2023 7:50,1.04,ft,A,7/14/2023 8:46
7/14/2023 7:45,1.04,ft,A,7/14/2023 8:46
7/14/2023 7:40,1.04,ft,A,7/14/2023 8:46
7/14/2023 7:35,1.04,ft,A,7/14/2023 8:46
7/14/2023 7:30,1.05,ft,A,7/14/2023 8:46
7/14/2023 7:25,1.07,ft,A,7/14/2023 7:46
7/14/2023 7:20,1.07,ft,A,7/14/2023 7:46
7/14/2023 7:15,1.08,ft,A,7/14/2023 7:46
7/14/2023 7:10,1.08,ft,A,7/14/2023 7:46
7/14/2023 7:05,1.08,ft,A,7/14/2023 7:46
7/14/2023 7:00,1.08,ft,A,7/14/2023 7:46
7/14/2023 6:55,1.08,ft,A,7/14/2023 7:46
7/14/2023 6:50,1.08,ft,A,7/14/2023 7:46
7/14/2023 6:45,1.08,ft,A,7/14/2023 7:46
7/14/2023 6:40,1.07,ft,A,7/14/2023 7:46
7/14/2023 6:35,1.07,ft,A,7/14/2023 7:46
7/14/2023 6:30,1.06,ft,A,7/14/2023 7:46
7/14/2023 6:25,1.07,ft,A,7/14/2023 6:46
7/14/2023 6:20,1.07,ft,A,7/14/2023 6:46
7/14/2023 6:15,1.07,ft,A,7/14/2023 6:46
7/14/2023 6:10,1.07,ft,A,7/14/2023 6:46
7/14/2023 6:05,1.06,ft,A,7/14/2023 6:46
7/14/2023 6:00,1.05,ft,A,7/14/2023 6:46
7/14/2023 5:55,1.05,ft,A,7/14/2023 6:46
7/14/2023 5:50,1.04,ft,A,7/14/2023 6:46
7/14/2023 5:45,1.04,ft,A,7/14/2023 6:46
7/14/2023 5:40,1.05,ft,A,7/14/2023 6:46
7/14/2023 5:35,1.04,ft,A,7/14/2023 6:46
7/14/2023 5:30,1.03,ft,A,7/14/2023 6:46
7/14/2023 5:25,1.02,ft,A,7/14/2023 5:46
7/14/2023 5:20,1.02,ft,A,7/14/2023 5:46
7/14/2023 5:15,1.03,ft,A,7/14/2023 5:46
7/14/2023 5:10,1.03,ft,A,7/14/2023 5:46
7/14/2023 5:05,1.02,ft,A,7/14/2023 5:46
7/14/2023 5:00,1.01,ft,A,7/14/2023 5:46
7/14/2023 4:55,1,ft,A,7/14/2023 5:46
7/14/2023 4:50,1,ft,A,7/14/2023 5:46
7/14/2023 4:45,1.01,ft,A,7/14/2023 5:46
7/14/2023 4:40,1.02,ft,A,7/14/2023 5:46
7/14/2023 4:35,1.03,ft,A,7/14/2023 5:46
7/14/2023 4:30,1.03,ft,A,7/14/2023 5:46
7/14/2023 4:25,1.03,ft,A,7/14/2023 4:46
7/14/2023 4:20,1.03,ft,A,7/14/2023 4:46
7/14/2023 4:15,1.03,ft,A,7/14/2023 4:46
7/14/2023 4:10,1.03,ft,A,7/14/2023 4:46
7/14/2023 4:05,1.03,ft,A,7/14/2023 4:46
7/14/2023 4:00,1.02,ft,A,7/14/2023 4:46
7/14/2023 3:55,1.02,ft,A,7/14/2023 4:46
7/14/2023 3:50,1.03,ft,A,7/14/2023 4:46
7/14/2023 3:45,1.03,ft,A,7/14/2023 4:46
7/14/2023 3:40,1.03,ft,A,7/14/2023 4:46
7/14/2023 3:35,1.03,ft,A,7/14/2023 4:46
7/14/2023 3:30,1.03,ft,A,7/14/2023 4:46
7/14/2023 3:25,1.02,ft,A,7/14/2023 3:46
7/14/2023 3:20,1.01,ft,A,7/14/2023 3:46
7/14/2023 3:15,1,ft,A,7/14/2023 3:46
7/14/2023 3:10,1,ft,A,7/14/2023 3:46
7/14/2023 3:05,1,ft,A,7/14/2023 3:46
7/14/2023 3:00,0.99,ft,A,7/14/2023 3:46
7/14/2023 2:55,0.99,ft,A,7/14/2023 3:46
7/14/2023 2:50,0.99,ft,A,7/14/2023 3:46
7/14/2023 2:45,1,ft,A,7/14/2023 3:46
7/14/2023 2:40,1,ft,A,7/14/2023 3:46
7/14/2023 2:35,1,ft,A,7/14/2023 3:46
7/14/2023 2:30,1.01,ft,A,7/14/2023 3:46
7/14/2023 2:25,1.01,ft,A,7/14/2023 2:46
7/14/2023 2:20,1,ft,A,7/14/2023 2:46
7/14/2023 2:15,1,ft,A,7/14/2023 2:46
7/14/2023 2:10,1,ft,A,7/14/2023 2:46
7/14/2023 2:05,1,ft,A,7/14/2023 2:46
7/14/2023 2:00,1,ft,A,7/14/2023 2:46
7/14/2023 1:55,1,ft,A,7/14/2023 2:46
